ID	LABEL	Type
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#make_you_puff_or_pant		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#make_you_sweat_a_lot		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#moderate		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Moderate
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#moderate_basketball_for_30_minutes_once_a_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Basketball
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#moderate_intensity_cycling_for_45_minutes_2_times_per_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Cycling
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#past_6_months		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Observation_period
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#past_month		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Observation_period
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#past_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Observation_period
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#past_year		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Observation_period
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#play_competitive_tennis_3_times_a_week_for_1_hour		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Tennis
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#repeat_enough_to_make_muscle_tire		Named individual
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#repeat_not_enough_to_make_muscle_tire		Named individual
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#running_for_120_min_everyday_until_puffing_and_panting		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Treadmill_running
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#running_for_15_minutes_once_per_week_until_out_of_breath		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Running
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#running_for_15_to_20_min_for_3_days_per_week_until_reach_two_miles		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Treadmill_running
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#running_for_30_minutes_twice_a_week_with_moderate_intensity		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Running
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#stair_climber_for_20_minutes_3_times_per_week_moderate_activity		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Up_stair_climing
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#stationary_cycling_for_10_minutes_for_2_days_per_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Stationary_cycling
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#strenuous		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#stroll_for_an_hour_5_days_a_week_until_breathing_harder_than_normal		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Strolling
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#swimming_for_30_minutes_3_times_per_week_with_moderate_intensity		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Lab_swimming
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#take_a_walk_for_30_minutes_every_day		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Strolling
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#vigorous_aerobic_activity_and_weight_lifting_for_1_hour_every_day		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Zumba
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#vigorous_gym_activity_for_2_to_3_hours_6_times_per_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Exercise_leisure_activity
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#walking_for_1_hour_once_a_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Walking
